year,metric,value,scenario_id,scenario_name,scenario_category,category
9,opex_usd,3527278671.200551,capex_overrun,Capex Overrun,Investment,Economics
10,opex_usd,3476159822.7724853,capex_overrun,Capex Overrun,Investment,Economics
11,opex_usd,3425039976.36758,capex_overrun,Capex Overrun,Investment,Economics
12,opex_usd,3373919996.8494353,capex_overrun,Capex Overrun,Investment,Economics
13,opex_usd,3322799999.5800776,capex_overrun,Capex Overrun,Investment,Economics
14,opex_usd,3271679999.9440436,capex_overrun,Capex Overrun,Investment,Economics
15,opex_usd,3220559999.992545,capex_overrun,Capex Overrun,Investment,Economics
1,ebitda_usd,314679677.2101493,capex_overrun,Capex Overrun,Investment,Economics
2,ebitda_usd,348268985.285028,capex_overrun,Capex Overrun,Investment,Economics
3,ebitda_usd,400419636.6660094,capex_overrun,Capex Overrun,Investment,Economics
4,ebitda_usd,432587249.03303194,capex_overrun,Capex Overrun,Investment,Economics
5,ebitda_usd,451842001.04479265,capex_overrun,Capex Overrun,Investment,Economics
6,ebitda_usd,468074233.7342124,capex_overrun,Capex Overrun,Investment,Economics
7,ebitda_usd,483416847.8211894,capex_overrun,Capex Overrun,Investment,Economics
8,ebitda_usd,498186358.886889,capex_overrun,Capex Overrun,Investment,Economics
9,ebitda_usd,512424698.65733194,capex_overrun,Capex Overrun,Investment,Economics
10,ebitda_usd,526134867.5181432,capex_overrun,Capex Overrun,Investment,Economics
11,ebitda_usd,539314375.8128963,capex_overrun,Capex Overrun,Investment,Economics
12,ebitda_usd,551959932.4811192,capex_overrun,Capex Overrun,Investment,Economics
13,ebitda_usd,564068100.1674781,capex_overrun,Capex Overrun,Investment,Economics
14,ebitda_usd,575635386.5780563,capex_overrun,Capex Overrun,Investment,Economics
15,ebitda_usd,586658257.2151947,capex_overrun,Capex Overrun,Investment,Economics
1,cash_tax_proxy_usd,92830504.77699403,capex_overrun,Capex Overrun,Investment,Economics
2,cash_tax_proxy_usd,102739350.65908325,capex_overrun,Capex Overrun,Investment,Economics
3,cash_tax_proxy_usd,118123792.81647277,capex_overrun,Capex Overrun,Investment,Economics
4,cash_tax_proxy_usd,127613238.46474442,capex_overrun,Capex Overrun,Investment,Economics
5,cash_tax_proxy_usd,133293390.30821383,capex_overrun,Capex Overrun,Investment,Economics
6,cash_tax_proxy_usd,138081898.95159265,capex_overrun,Capex Overrun,Investment,Economics
7,cash_tax_proxy_usd,142607970.10725087,capex_overrun,Capex Overrun,Investment,Economics
8,cash_tax_proxy_usd,146964975.87163225,capex_overrun,Capex Overrun,Investment,Economics
9,cash_tax_proxy_usd,151165286.10391292,capex_overrun,Capex Overrun,Investment,Economics
10,cash_tax_proxy_usd,155209785.91785222,capex_overrun,Capex Overrun,Investment,Economics
11,cash_tax_proxy_usd,159097740.8648044,capex_overrun,Capex Overrun,Investment,Economics
12,cash_tax_proxy_usd,162828180.08193013,capex_overrun,Capex Overrun,Investment,Economics
13,cash_tax_proxy_usd,166400089.54940602,capex_overrun,Capex Overrun,Investment,Economics
14,cash_tax_proxy_usd,169812439.0405266,capex_overrun,Capex Overrun,Investment,Economics
15,cash_tax_proxy_usd,173064185.87848243,capex_overrun,Capex Overrun,Investment,Economics
1,operating_cash_flow_usd,221849172.43315524,capex_overrun,Capex Overrun,Investment,Cash Flow
2,operating_cash_flow_usd,245529634.62594473,capex_overrun,Capex Overrun,Investment,Cash Flow
3,operating_cash_flow_usd,282295843.84953666,capex_overrun,Capex Overrun,Investment,Cash Flow
