site_id,period,month_start_date,calendar_year,calendar_month,calendar_quarter,month_label,metric,metric_display_name,metric_group,unit,dashboard_page,display_order,plan_value,actual_value,variance_value,variance_pct,alert_direction,alert_level,alert_flag,badness_score,alert_message,plan_version,data_classification,sample_data_flag
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,6319998.602370276,5513271.310179472,-806727.2921908041,-0.1276467516762181,lower_is_bad,critical,True,0.1276467516762181,Operating Cash Flow Proxy is 12.8% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,4911998.602370276,4017271.310179472,-894727.2921908041,-0.18215137352829358,lower_is_bad,critical,True,0.18215137352829358,Free Cash Flow Proxy is 18.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1408000.0,1496000.0,88000.0,0.0625,higher_is_bad,on_track,False,0.0625,Sustaining Capex remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-11,2025-11-01,2025,11,4,Nov 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,230000.0,276000.0,46000.0,0.2,higher_is_bad,critical,True,0.2,Working Capital Change is 20.0% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,191100.0,184090.0,-7010.0,-0.03668236525379383,lower_is_bad,warning,True,0.03668236525379383,Throughput is 3.7% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.719,0.704,-0.015000000000000013,-0.0208623087621697,lower_is_bad,warning,True,0.0208623087621697,Head Grade is 2.1% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,87.876,86.44,-1.436000000000007,-0.016341208065911137,lower_is_bad,warning,True,0.016341208065911137,Recovery is 1.6% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1207.42414884,1120.0,-87.42414884000004,-0.07240549969452774,lower_is_bad,critical,True,0.07240549969452774,Copper Production is 7.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,4.08,3.991,-0.08899999999999997,-0.02181372549019607,lower_is_bad,on_track,False,0.02181372549019607,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,3.83,3.734,-0.09600000000000009,-0.025065274151436053,lower_is_bad,on_track,False,0.025065274151436053,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,18.521,18.873377152479765,0.35237715247976453,0.019025816774459508,higher_is_bad,on_track,False,0.019025816774459508,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3539363.1,3474400.0,-64963.10000000009,-0.018354460439506785,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,9838303.238891952,8883934.720511805,-954368.5183801465,-0.09700539769982056,lower_is_bad,critical,True,0.09700539769982056,Revenue Proxy is 9.7% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,6298940.138891952,5409534.720511805,-889405.4183801468,-0.14119921745066819,lower_is_bad,critical,True,0.14119921745066819,EBITDA Proxy is 14.1% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,5976940.138891952,4995534.720511805,-981405.4183801468,-0.1641986360201504,lower_is_bad,critical,True,0.1641986360201504,Operating Cash Flow Proxy is 16.4% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,4524940.138891952,3455534.7205118053,-1069405.4183801468,-0.23633581562518047,lower_is_bad,critical,True,0.23633581562518047,Free Cash Flow Proxy is 23.6% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1452000.0,1540000.0,88000.0,0.06060606060606061,higher_is_bad,on_track,False,0.06060606060606061,Sustaining Capex remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,322000.0,414000.0,92000.0,0.2857142857142857,higher_is_bad,critical,True,0.2857142857142857,Working Capital Change is 28.6% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
